"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"瓜子二手车直卖网人工智能","算法工程师","25k-50k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 算法","11:18  ","15薪起,集聚牛人,团队氛围好,不打卡","岗位职责：1 负责二手车估价、售出预测、用户画像等服务的研发；2 负责智能调度、曝光排序、推荐个性化等相关智能服务的研发。任职资格：1 计算机、数学或统计等相关专业；2 机器学习/数据挖掘理论和技术基础；3 编程基础，精通至少一门编程语言;4 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；5 优秀分析、解决问题的能力，学习能力；6 诚恳、踏实，对技术和工作充满热情；7 具备良好的沟通能力和团队合作精神。PS：欢迎算法研究大牛或是想从工程转算法的同学!","北京-海淀区-上地-软件园南路57号八维研修学院5号科技楼","2018-08-13 23:35:04"
,,,,,,,,,,,,"2018-08-13 23:35:06"
"安印科技技术部","算法工程师","20k-40k","深圳 ","经验3-5年","硕士及以上","全职","NLP | 算法 | 数据分析","09:30  ","五险一金,双休,弹性工作时","1. 在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，包括LR、SVM、GBDT、DNN、LSTM等；对算法优化有一定经验，有效提升准确率； 2. 精通至少一门语言，Java/C++/Python/Perl/Matlab/R等，具有扎实的代码功底和实战能力；有分布式数据存储与计算应用开发经验； 3. 对数据敏感，分析数据、抽象问题、理解并解决问题，对使用机器学习解决数据挖掘问题； 4. 具备业务抽象和信息建模能力，能够将复杂的业务场景分解、抽象成标准化的业务模型； 5. 较强的沟通能力和团队协作能力，善于学习新知识、乐于接触新场景、关注前沿新技术。","深圳-南山区-科技园-创业印章大厦","2018-08-13 23:35:09"
"科曼医疗","算法工程师","10k-15k","深圳 ","经验不限","硕士及以上","全职","医疗健康 | 算法","10:24  ","六险一金,免费住宿,奖金和补贴","工作内容：","深圳-宝安区-光明新区五号路与南环大道交汇处飞亚达钟表大厦","2018-08-13 23:35:15"
"知网","算法工程师","12k-20k","北京 ","经验不限","硕士及以上","全职","大数据 | 云计算 | NLP | 算法 | 建模 | 机器学习","09:26  ","项目方向好,学习空间大,班车宿舍,免费早午餐","职位描述：1.跟踪最新数据分析和挖掘技术动态，负责知识元挖掘相关技术的预研； ","北京-海淀区-西三旗-西小口路66号东升科技园北领地","2018-08-13 23:35:42"
"平安健康互联网健康技术","算法工程师","15k-25k","上海 ","经验3-5年","本科及以上","全职","人工智能 | 算法","3天前  ","在职培训,节假福利,年底多薪,带薪休假","工作职责 :","上海-徐汇区-斜土路-凯滨路166号平安大厦B座","2018-08-13 23:35:49"
"百度外卖","算法工程师","20k-37k","北京 ","经验3-5年","本科及以上","全职","推荐 | 算法 | 数据挖掘 | 机器学习","2018-08-08  ","优秀团队,晋升空间,个人成长,薪资激励","岗位职责：","北京-海淀区-西北旺-中国电子彩虹集团","2018-08-13 23:35:55"
"省钱快报算法部","算法工程师","30k-60k","北京 ","经验不限","本科及以上","全职","算法 | 搜索 | NLP | 电商 | 广告营销 | 数据挖掘","2018-07-24  ","扁平化管理,免费饮料零,三餐,健身房","工作描述：","北京-东城区-雍和宫-东安定门内国子监箭厂胡同22号雍和别墅","2018-08-13 23:35:58"
"通联数据","算法工程师-北京-00066","25k-50k","北京 ","经验3-5年","硕士及以上","全职","大数据 | 金融 | NLP | 算法 | 数据挖掘","16:57  ","人工智能","岗位职责1. 利用机器学习和NLP技术从海量异构数据中进行有价值金融信息的挖掘和整合；2. 分析和挖掘海量结构化数据中的规律，有效的预测金融数据变化趋势；任职要求1. 精通机器学习，数据挖掘或者自然语言处理算法基础理论，有3年以上的算法实践经验；2. 计算机基础知识扎实，编程能力强，数据结构和算法知识熟练；3. 具有优秀的分析和解决问题的能力，学习和沟通能力较强；4. 具有丰富的程序开发经验，有大数据处理经验；5. 热爱技术，上进心强，善于思考和合作。","北京-海淀区-中关村-中关村SOHOA519","2018-08-13 23:36:02"
"万得嘉瑞研发一部","算法工程师","6k-12k","北京 ","经验不限","大专及以上","全职","汽车 | 算法 | 建模","14:34  ","五险一金,年底双薪,节日福利,包住","职责描述：","北京-大兴区-亦庄-经济技术开发区景园北街2号7-1","2018-08-13 23:36:05"
"郑州蓝之海集团研发部","算法工程师","4k-8k","郑州 ","经验不限","大专及以上","全职","图像处理 | 算法","10:50  ","五险一金,岗位津贴,提供住宿,晋升空间大","任职要求：","郑州-经开区-经开区","2018-08-13 23:36:09"
"趣头条算法","资深算法","30k-60k","上海 ","经验5-10年","硕士及以上","全职","广告营销 | 搜索 | 算法","10:15  ","发展空间","岗位描述：1. 基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略 2. 应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 3.提高在线广告的相关度、用户体验、投放效果及变现能力岗位要求：1. 计算机或相关专业本科以上学历 2. 良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 3. 具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究) 4. 熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备2年及以上实际工作经验 5. 优秀的分析和解决问题的能力，对挑战性问题充满激情 6. 具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力 7. 熟悉C/C++,scala,python等语言编程，对数据结构和算法设计有较为深刻的理解 8. 具备搜索引擎、广告投放、反作弊相关技术的知识和经验 9. 有大规模用户数据或互联网内容数据处理经验者优先","上海-浦东新区-申江路5005弄星创科技广场","2018-08-13 23:36:27"
"天眼查研发部","算法工程师","20k-40k","北京 ","经验不限","硕士及以上","全职","信息安全 | 机器学习 | 深度学习 | 算法","10:31  ","核心部门,万千宠爱,五险一金,技术大牛","友情提示：我想让你更了解我（天眼查）是谁，投递简历之前请先下载【天眼查】app或者浏览网页端进行体验。","北京-海淀区-知春路-知春路63号中国卫星通信大厦B座23层","2018-08-13 23:36:34"
"深网视界算法部","算法工程师","25k-30k","深圳 ","经验3-5年","硕士及以上","全职","视频 | 机器学习 | 深度学习 | 图像处理 | 模式识别","10:13  ","高薪,高福利,晋升空间大,弹性工作","专业技能","深圳-南山区-高新南四道创维半导体设计大厦东座8楼","2018-08-13 23:36:41"
"大视景研发部","算法工程师","15k-30k","北京 ","经验不限","硕士及以上","全职","视频 | 深度学习 | 图像处理 | 算法","09:20  ","七险一金,年底双薪,福利多多,工作氛围好","岗位职责：","北京-海淀区-学院路-花园路7号新时代大厦2层","2018-08-13 23:36:47"
"海知智能开发部","高级算法工程师-基础算法","25k-50k","北京 ","经验3-5年","本科及以上","全职","大数据 | 机器学习 | 深度学习 | NLP | 算法","3天前  ","创新前沿,发展空间大,技术大牛,弹性工作","海知智能开发以自然语言处理与知识图谱为核心技术的新一代语义理解平台，目前我们正在寻找在信息检索、人工智能、推荐系统、问答系统、自然语言处理、知识图谱、大规模系统设计/网络/数据存储等方面的工程师。如果您在这些方面有着丰富经验，又或者您是刚毕业不久的大学生，对这些方面有着极大的兴趣。我们期待您的加入。","北京-海淀区-北四环西路67号中关村国际创新大厦","2018-08-13 23:36:51"
"苏宁易购","算法工程师","20k-40k","南京 ","经验不限","本科及以上","全职","机器学习 | 建模 | 算法 | 数据挖掘","2018-08-03  ","前沿","岗位职责：","南京-玄武区-徐庄软件园苏宁大道1号苏宁总部","2018-08-13 23:36:56"
"安维尔","算法工程师","15k-25k","无锡 ","经验3-5年","硕士及以上","全职","算法 | 图像处理 | 模式识别 | 人工智能","09:08  ","领导好,福利待遇好,团队优,架构扁平","1、负责人车等通用目标跟踪算法的开发；","无锡-滨湖区-锦溪路100号19号楼401","2018-08-13 23:36:59"
"海柔创新研发组","控制算法工程师","13k-25k","深圳 ","经验1-3年","本科及以上","全职","软件开发","09:02  ","产品好,期权多,团队好,领导好","岗位职责：","深圳-宝安区-西乡街道固戍南昌路59号A旭达高端智造产业园","2018-08-13 23:37:06"
"佳格天地","算法工程师","10k-20k","北京 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法","1天前  ","跟 NASA 数据科学家一起玩转空间大数据应用","岗位职责：","北京-海淀区-中关村-北四环西路67号中关村国际创新大厦6层605","2018-08-13 23:37:13"
"武汉佰钧成技术有限公司RC2","算法BA","23k-33k","深圳 ","经验5-10年","本科及以上","全职","大数据 | 需求分析","2天前  ","项目高大上,薪资丰厚,班车接送,福利齐全","任职要求：","深圳-龙华新区-龙华新区清湖街道宝能科技园9栋C座7-9楼","2018-08-13 23:37:19"
"字节跳动","算法高级工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","算法","2018-08-09  ","弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金",,"北京-海淀区-北京市海淀区海淀大街27号天使大厦","2018-08-13 23:37:27"
"360企业安全360企业安全","算法工程师","15k-30k","北京 ","经验3-5年","硕士及以上","全职","数据挖掘 | 算法 | 图像处理 | 大数据","14:16  ","平台成熟,带薪年假,六险一金,餐贴补助","职位描述：","北京-朝阳区-酒仙桥-国际电子总部-360大厦","2018-08-13 23:37:33"
"工程师爸爸基础平台部","算法工程师","25k-50k","上海 ","经验5-10年","本科及以上","全职","算法 | 搜索 | 数据挖掘","14:10  ","行业领先,科技教育,超扁平化,留存率高","[关于工程师爸爸]","上海-浦东新区-张江-张江碧波路177号华虹科技园C区201A","2018-08-13 23:37:39"
"创数纪技术部","算法工程师","10k-20k","广州 ","经验1-3年","本科及以上","全职","数据挖掘 | 数据分析","11:03  ","五险一金,定期体检,弹性工时,晋升空间大","1.  岗位职责  根据项目、产品和分析、模型需求，完成数据研究、建模工作；  完成项目需求及标签、行业知识图谱建设所需的数据采集、分析整理、增量更新工作；  完成用户画像标签设计、建模、验证、实现、更新、优化及管理工作；  完成数据质量保障和跟踪评估反馈；  完成内部使用产品工具的优化反馈跟踪；  完成用户上网行为的分析工作，挖掘数据价值，促进项目、产品和运营场景落地；  自我驱动，自主自律，结果导向，主动思考与反馈2.  岗位要求  作为团队成员，要和其他团队成员及团队主动沟通，以公司整体目标为导向；  熟练掌握数据采集、数据处理工具（包括但不限于python、hive、pyspark），快速进行数据研究与挖掘；  熟练掌握常用统计模型、机器学习算法，能够根据实际问题构建模型，运用合理的算法进行模型优化和预测；  具备研究成果、模型实现能力，能够快速建模并迭代验证优化；  具备高度责任心和团队合作意识，有耐心、审慎；  具备良好的沟通能力，并能够主动协调资源，推动工作进行；  具备独立的数据分析能力和良好的逻辑思维能力，能够从海量数据中发现有价值的规律，能够根据实际情况来分析和解决问题。","广州-天河区-龙口中路130号龙威商务大厦A座2层","2018-08-13 23:37:47"
"KLOOK 客路旅行Tech","算法工程师","22k-35k","深圳 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 算法","09:55  ","国际化平台,环境舒适,好玩有趣","职位描述：1. 根据公司产品业务需要，设计创新型的内容推荐解决方案，通过技术手段提升用户体验核心指标2. 负责核心推荐算法的创新研究及开发，进行实验评估，并对于算法策略进行持续优化3. 结合业务需求，对用户及内容挖掘和建模，进行相关数据处理和计算的开发，提升个性化推荐的效果4. 跟踪互联网领域相关推荐或者机器学习算法发展趋势，对前沿技术结合产品业务进行实验及落地职位要求：1. 数学或计算机相关专业硕士、博士学位1. 三年以上从业经验，在推荐系统、个性化搜索、广告引擎等相关领域有较强的算法工作经验2. 优秀的逻辑思维能力以及分析和解决问题的能力；具有良好的数据敏感度，能够从海量数据中发现有价值的规律3. 熟练掌握Go/JAVA/C++/Python等至少一门开发语言，熟悉基本算法和数据结构，具有扎实的编程基本功4. 熟悉常用的机器学习和数据挖掘原理与算法，如分类、聚类、回归、协同过滤、内容过滤等；有大规模机器学习优化项目经验优先；有相关深度学习模型应用经验优先5. 熟悉GCP或AWS云平台的大数据处理、机器学习相关服务优先6. 良好的团队合作和分享精神，较强的沟通能力以及抗压能力","深圳-福田区-车公庙-福田天安科技创业园A座1002","2018-08-13 23:37:54"
